timestamp,vehicle_id,operational_regime,current_node,speed_mph,fuel_pct,dwell_min,burn_rate,risk_score,backlog_depth,is_corrupted
2026-09-01T04:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T04:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T05:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T05:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T05:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T05:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T06:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T06:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T06:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T06:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T07:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T07:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T07:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T07:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T08:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T08:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T08:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T08:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T09:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T09:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T09:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T09:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T10:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T10:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T10:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T10:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T11:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T11:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T11:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T11:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T12:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T12:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T12:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T12:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T13:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T13:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T13:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T13:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T14:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T14:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T14:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T14:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T15:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T15:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T15:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T15:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T16:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T16:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T16:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T16:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T17:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T17:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T17:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T17:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T18:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T18:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T18:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T18:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T19:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T19:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T19:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T19:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T20:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T20:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T20:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T20:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T21:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T21:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T21:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T21:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T22:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T22:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T22:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T22:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T23:00:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T23:00:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
2026-09-01T23:30:00+00:00,TRUCK_ASSET_101,NOMINAL,HUB_CENTRAL,65.0,100.0,0.0,0.0,0.03,0,False
2026-09-01T23:30:00+00:00,TRUCK_ASSET_102,NOMINAL,TERMINAL_SOUTH,58.0,85.0,0.0,0.25862068965517243,0.072,0,False
